x,y,z
3715.17,3157.89,3114.59
3715.17,3065.02,3119.18
3808.05,2972.14,3121.77
3715.17,2972.14,3130.88
3808.05,2879.26,3138.85
3715.17,2879.26,3143.71
3622.29,2879.26,3149.56
3715.17,2786.38,3156.6
3622.29,2786.38,3159.73
3529.41,2786.38,3162.78
3436.53,2786.38,3169.76
3343.65,2879.26,3171.69
3343.65,2972.14,3173.75
3343.65,3065.02,3177.21
3250.77,2972.14,3189.1
3250.77,3065.02,3193.16
3157.89,2972.14,3203.59
3157.89,3065.02,3209.71
3065.02,2972.14,3223.14
3065.02,3065.02,3224.66
3065.02,3157.89,3230.11
2972.14,3157.89,3234.37
2972.14,3065.02,3241.28
2879.26,3157.89,3248.33
2879.26,3250.77,3251.58
2972.14,3343.65,3255.71
2879.26,3343.65,3260.49
2879.26,3436.53,3265.21
2972.14,3436.53,3269.2
2879.26,3529.41,3276.71
2786.38,3529.41,3283.49
2879.26,3622.29,3291.73
2972.14,3622.29,3294.32
3065.02,3622.29,3297.18
3157.89,3715.17,3307.88
3250.77,3808.05,3319.45
3157.89,3808.05,3330.28
3065.02,3808.05,3334
2972.14,3808.05,3337.46
3065.02,3900.93,3353.41
2972.14,3900.93,3359.6
2879.26,3900.93,3370.23
2972.14,3993.81,3381.06
2879.26,3993.81,3389.11
2972.14,4086.69,3406.26
2879.26,4179.57,3420.41
2786.38,4086.69,3423.74
2786.38,4179.57,3431.91
2693.5,4272.45,3445.07
2693.5,4179.57,3452.98
2600.62,4272.45,3461.23
2507.74,4365.33,3464.15
2414.86,4458.2,3467.67
2321.98,4551.08,3481.76
2321.98,4643.96,3486.02
2229.1,4551.08,3498.98
2229.1,4458.2,3503.1
2229.1,4365.33,3510.61
2136.22,4458.2,3519.72
2136.22,4365.33,3524.77
2136.22,4272.45,3530.55
2043.34,4365.33,3536.4
2043.34,4272.45,3539.59
2043.34,4179.57,3543.58
1950.46,4179.57,3548.3
1950.46,4086.69,3552.89
1857.59,3993.81,3559
1950.46,3900.93,3571.63
1857.59,3900.93,3574.09
1764.71,3900.93,3578.94
1857.59,3808.05,3597.02
1764.71,3808.05,3600.01
1671.83,3808.05,3599.21
1578.95,3808.05,3600.88
1486.07,3808.05,3603.87
1578.95,3715.17,3633.11
1486.07,3715.17,3644.21
1393.19,3622.29,3670.33
1300.31,3529.41,3712.81
1393.19,3529.41,3733.55
1486.07,3529.41,3755.41
1578.95,3529.41,3784.06
1486.07,3436.53,3814.97
1578.95,3436.53,3838.17
1486.07,3343.65,3874.53
1393.19,3343.65,3880.37
1300.31,3343.65,3875.92
1207.43,3343.65,3860.17
1114.55,3250.77,3897.32
1021.67,3157.89,3929.96
928.793,3157.89,3914.21
835.913,3065.02,3904.83
835.913,2972.14,3897.12
928.793,2879.26,3917.86
1021.67,2786.38,3948.97
1021.67,2693.5,3944.32
1021.67,2600.62,3960.93
928.793,2507.74,3978.81
835.913,2414.86,3995.03
928.793,2414.86,4003.54
835.913,2321.98,4023.08
743.034,2321.98,4019.29
650.155,2321.98,4042.42
557.276,2321.98,4070.14
464.396,2229.1,4063.43
464.396,2136.22,4101.65
464.396,2043.34,4112.35
464.396,1950.46,4114.87
464.396,1857.59,4124.84
371.517,1764.71,4115.14
371.517,1671.83,4131.62
278.638,1578.95,4133.42
185.759,1486.07,4148.18
92.8793,1393.19,4159.74
92.8793,1300.31,4176.49
185.759,1393.19,4182.27
278.638,1393.19,4197.83
371.517,1393.19,4215.31
464.396,1486.07,4221.36
464.396,1393.19,4237.44
371.517,1300.31,4242.89
464.396,1300.31,4259.51
557.276,1393.19,4265.49
557.276,1300.31,4280.11
464.396,1207.43,4290.55
557.276,1207.43,4301.38
650.155,1300.31,4304.38
650.155,1207.43,4311.02
557.276,1114.55,4323.58
650.155,1114.55,4328.84
650.155,1021.67,4350.37
650.155,928.793,4350.11
557.276,835.913,4368.78
557.276,743.034,4386.4
650.155,650.155,4387.06
650.155,557.276,4418.5
557.276,650.155,4446.82
464.396,743.034,4461.64
371.517,835.913,4484.9
371.517,743.034,4493.68
278.638,743.034,4498
185.759,743.034,4507.24
278.638,650.155,4522.26
371.517,557.276,4527.71
464.396,464.396,4531.5
371.517,464.396,4548.98
464.396,371.517,4554.03
464.396,278.638,4557.15
371.517,371.517,4577.96
278.638,464.396,4583.61
185.759,557.276,4582.21
92.8793,557.276,4584.74
3.63798e-12,464.396,4615.05
92.8793,464.396,4634.59
185.759,371.517,4669.88
278.638,278.638,4689.89
278.638,185.759,4708.64
278.638,92.8793,4711.36
278.638,3.63798e-12,4737.15
185.759,-92.8793,4756.09
92.8793,3.63798e-12,4760.95
3.63798e-12,3.63798e-12,4737.15
3.63798e-12,3.63798e-12,4737.15
92.8793,3.63798e-12,4760.95
185.759,-92.8793,4756.09
278.638,3.63798e-12,4737.15
278.638,92.8793,4711.36
278.638,185.759,4708.64
278.638,278.638,4689.89
185.759,371.517,4669.88
92.8793,464.396,4634.59
3.63798e-12,464.396,4615.05
92.8793,557.276,4584.74
185.759,557.276,4582.21
278.638,464.396,4583.61
371.517,371.517,4577.96
464.396,278.638,4557.15
464.396,371.517,4554.03
371.517,464.396,4548.98
278.638,557.276,4551.44
185.759,650.155,4545.85
92.8793,743.034,4522.79
3.63798e-12,650.155,4520.53
3.63798e-12,743.034,4497.93
-92.8793,650.155,4478.79
-185.759,557.276,4484.37
-278.638,557.276,4456.19
-371.517,557.276,4422.09
-464.396,557.276,4406.6
-557.276,557.276,4420.7
-650.155,650.155,4390.58
-743.034,743.034,4379.42
-835.913,835.913,4358.08
-928.793,928.793,4334.95
-1021.67,928.793,4342.2
-1114.55,835.913,4315.21
-1114.55,928.793,4308.16
-1021.67,1021.67,4301.92
-1114.55,1021.67,4297.99
-1207.43,928.793,4289.02
-1207.43,1021.67,4284.77
-1300.31,1114.55,4276.53
-1393.19,1114.55,4274.86
-1486.07,1021.67,4262.57
-1578.95,1021.67,4264.83
-1671.83,1021.67,4260.24
-1764.71,1021.67,4252.66
-1857.59,1114.55,4242.63
-1857.59,1021.67,4232.19
-1950.46,928.793,4193.91
-2043.34,928.793,4177.89
-2136.22,835.913,4161.67
-2043.34,835.913,4144.25
-2136.22,743.034,4131.96
-2229.1,650.155,4111.68
-2136.22,650.155,4082.04
-2229.1,557.276,4048.74
-2136.22,557.276,4026.6
-2229.1,464.396,3991.18
-2321.98,557.276,3977.09
-2414.86,557.276,3949.1
-2507.74,557.276,3938.4
-2600.62,557.276,3930.09
-2693.5,557.276,3933.75
-2786.38,650.155,3907.03
-2786.38,557.276,3886.22
-2693.5,464.396,3870.6
-2786.38,371.517,3835.24
-2786.38,278.638,3818.09
-2786.38,185.759,3810.78
-2786.38,92.8793,3811.05
-2879.26,3.63798e-12,3792.77
-2879.26,92.8793,3784.26
-2879.26,185.759,3766.38
-2879.26,278.638,3771.5
-2879.26,371.517,3773.29
-2972.14,464.396,3760.4
-3065.02,464.396,3744.38
-2972.14,371.517,3732.08
-3065.02,371.517,3708.69
-2972.14,278.638,3704.5
-2972.14,185.759,3694.26
-3065.02,278.638,3677.91
-3157.89,278.638,3672.26
-3065.02,185.759,3654.98
-3065.02,92.8793,3646.41
-3157.89,185.759,3627.93
-3250.77,185.759,3633.05
-3343.65,92.8793,3606.33
-3436.53,3.63798e-12,3583.13
-3529.41,-92.8793,3591.17
-3622.29,-185.759,3574.95
-3715.17,-278.638,3561.46
-3808.05,-371.517,3581.87
-3900.93,-278.638,3547.9
-3900.93,-371.517,3551.49
-3808.05,-464.396,3520.51
-3900.93,-464.396,3510.08
-3900.93,-557.276,3475.58
-3808.05,-557.276,3458.37
-3900.93,-650.155,3413.7
-3993.81,-650.155,3403.4
-4086.69,-743.034,3371.69
-4086.69,-835.913,3360.06
-4179.57,-928.793,3357.4
-4179.57,-1021.67,3358.66
-4272.45,-1114.55,3340.39
-4365.33,-1207.43,3323.1
-4272.45,-1300.31,3358.53
-4272.45,-1393.19,3355.87
-4272.45,-1486.07,3370.23
-4272.45,-1578.95,3383.26
-4272.45,-1671.83,3394.36
-4272.45,-1764.71,3383.06
-4272.45,-1857.59,3346.17
-4365.33,-1950.46,3383.19
-4365.33,-2043.34,3365.31
-4365.33,-2136.22,3361.59
-4458.2,-2229.1,3355.54
-4365.33,-2321.98,3350.42
-4458.2,-2321.98,3343.58
-4551.08,-2321.98,3336.73
-4643.96,-2321.98,3335.87
-4551.08,-2414.86,3327.03
-4643.96,-2414.86,3322.57
-4551.08,-2507.74,3318.58
-4551.08,-2600.62,3311.74
-4551.08,-2693.5,3308.22
-4643.96,-2600.62,3302.63
-4643.96,-2693.5,3296.25
-4643.96,-2786.38,3291.4
-4736.84,-2693.5,3283.82
-4829.72,-2693.5,3277.37
-4736.84,-2786.38,3272.46
-4736.84,-2879.26,3264.48
-4829.72,-2786.38,3259.83
-4922.6,-2786.38,3252.18
-5015.48,-2786.38,3247
-4922.6,-2879.26,3232.97
-5015.48,-2879.26,3216.82
-5108.36,-2879.26,3204.92
-5015.48,-2972.14,3199.01
-4922.6,-3065.02,3193.09
-4922.6,-3157.89,3181.39
-5015.48,-3065.02,3172.55
-5015.48,-3157.89,3159.13
-5108.36,-3065.02,3157.66
-5201.24,-3065.02,3147.1
-5108.36,-3157.89,3139.85
-5108.36,-3250.77,3130.94
-5108.36,-3343.65,3123.03
-5201.24,-3250.77,3107.02
-5294.12,-3157.89,3106.48
-5387,-3157.89,3098.84
-5294.12,-3250.77,3084.15
-5387,-3250.77,3069.2
-5294.12,-3343.65,3064.94
-5294.12,-3436.53,3047.86
-5387,-3343.65,3046.13
-5479.88,-3343.65,3042.87
-5387,-3436.53,3022.34
-5479.88,-3436.53,3011.5
-5572.76,-3436.53,3012.5
-5665.63,-3529.41,2999.4
-5572.76,-3529.41,2990.36
-5665.63,-3622.29,2976.54
-5572.76,-3622.29,2969.03
-5665.63,-3715.17,2953.94
-5758.51,-3808.05,2942.77
-5665.63,-3808.05,2935.06
-5572.76,-3808.05,2926.95
-5479.88,-3808.05,2923.5
-5387,-3900.93,2918.84
-5387,-3993.81,2917.91
-5479.88,-3900.93,2910.93
-5479.88,-3993.81,2906.28
-5479.88,-4086.69,2898.64
-5479.88,-4179.57,2895.78
-5572.76,-4086.69,2890.66
-5572.76,-4179.57,2885.01
-5572.76,-4272.45,2880.62
-5665.63,-4179.57,2875.57
-5665.63,-4272.45,2868.66
-5665.63,-4365.33,2859.49
-5665.63,-4458.2,2851.25
-5758.51,-4365.33,2844
-5851.39,-4272.45,2834.16
-5851.39,-4365.33,2826.85
-5944.27,-4272.45,2817.88
-5944.27,-4365.33,2810.63
-5944.27,-4458.2,2802.06
-5944.27,-4551.08,2792.89
-6037.15,-4458.2,2784.11
-6037.15,-4551.08,2772.81
-6037.15,-4643.96,2761.05
-6130.03,-4551.08,2751.74
-6130.03,-4643.96,2744.5
-6130.03,-4736.84,2734.39
-6222.91,-4643.96,2727.48
-6222.91,-4736.84,2722.1
-6222.91,-4829.72,2715.65
-6222.91,-4922.6,2706.61
-6130.03,-5015.48,2699.7
-6222.91,-5015.48,2692.59
-6130.03,-5108.36,2688
-6130.03,-5201.24,2683.75
-6222.91,-5108.36,2678.49
-6222.91,-5201.24,2671.45
-6315.79,-5108.36,2669.52
-6408.67,-5015.48,2663.61
-6408.67,-5108.36,2656.29
-6408.67,-5201.24,2640.94
-6501.55,-5108.36,2631.17
-6501.55,-5201.24,2624.06
-6501.55,-5294.12,2617.28
-6594.43,-5201.24,2600.19
-6594.43,-5294.12,2595.14
-6594.43,-5387,2580.32
-6687.31,-5294.12,2565.56
-6687.31,-5387,2560.18
-6687.31,-5479.88,2550.61
-6780.19,-5387,2539.18
-6780.19,-5479.88,2535.52
-6687.31,-5572.76,2534.59
-6594.43,-5665.63,2529.41
-6687.31,-5665.63,2520.83
-6780.19,-5665.63,2516.25
-6687.31,-5758.51,2509.8
-6780.19,-5758.51,2505.15
-6873.07,-5758.51,2500.03
-6965.94,-5851.39,2492.32
-7058.82,-5944.27,2485.14
-7151.7,-5851.39,2479.16
-7151.7,-5944.27,2477.1
-7244.58,-6037.15,2470.38
-7337.46,-6037.15,2467.72
-7430.34,-6130.03,2482.35
-7523.22,-6130.03,2480.15
-7616.1,-6130.03,2481.75
-7708.98,-6130.03,2487.6
-7801.86,-6130.03,2490.19
-7894.74,-6130.03,2490.59
-7987.62,-6130.03,2490.85
-8080.5,-6130.03,2492.85
-8173.37,-6130.03,2501.22
-8266.25,-6130.03,2498.5
-8359.13,-6130.03,2507.14
-8452.01,-6130.03,2531.53
-8544.89,-6130.03,2537.45
-8637.77,-6130.03,2542.9
-8730.65,-6037.15,2578.59
-8823.53,-6037.15,2565.17
-8916.41,-6037.15,2568.82
-9009.29,-6037.15,2594.01
-9009.29,-6130.03,2603.25
-9009.29,-6222.91,2568.42
-9009.29,-6315.79,2544.96
-9009.29,-6408.67,2566.36
-9009.29,-6501.55,2579.99
-9102.17,-6594.43,2544.96
-9195.05,-6687.31,2506.47
-9287.93,-6780.19,2491.12
-9380.8,-6780.19,2476.1
-9473.68,-6873.07,2480.62
-9566.56,-6873.07,2460.55
-9473.68,-6965.94,2455.23
-9566.56,-6965.94,2441.73
-9659.44,-6873.07,2443.66
-9752.32,-6873.07,2435.82
-9845.2,-6873.07,2436.55
-9938.08,-6873.07,2429.64
-9845.2,-6965.94,2422.86
-9938.08,-7058.82,2415.35
-9938.08,-7151.7,2413.95
-9845.2,-7058.82,2406.17
-9752.32,-7058.82,2393.68
-9845.2,-7151.7,2385.37
-9938.08,-7244.58,2382.98
-10031,-7337.46,2371.94
-10123.8,-7430.34,2361.11
-10216.7,-7523.22,2346.75
-10309.6,-7523.22,2331.46
-10402.5,-7430.34,2327.41
-10402.5,-7523.22,2319.9
-10495.4,-7616.1,2314.98
-10495.4,-7708.98,2306.74
-10402.5,-7616.1,2292.51
-10309.6,-7616.1,2294.04
-10216.7,-7616.1,2295.17
-10123.8,-7616.1,2277.56
-10216.7,-7708.98,2266.86
-10309.6,-7708.98,2258.75
-10309.6,-7801.86,2250.11
-10216.7,-7801.86,2246.92
-10123.8,-7708.98,2250.04
-10031,-7616.1,2243.99
-9938.08,-7523.22,2251.64
-9845.2,-7616.1,2239.74
-9845.2,-7708.98,2237.01
-9752.32,-7801.86,2232.96
-9752.32,-7894.74,2224.85
-9752.32,-7987.62,2234.42
-9845.2,-8080.5,2228.3
-9938.08,-8173.37,2229.3
-10031,-8266.25,2224.91
-10031,-8359.13,2226.84
-10123.8,-8452.01,2217.34
-10216.7,-8452.01,2212.15
-10309.6,-8452.01,2207.83
-10402.5,-8544.89,2208.96
-10402.5,-8637.77,2209.36
-10402.5,-8730.65,2209.76
-10402.5,-8823.53,2208.16
-10402.5,-8916.41,2214.48
-10402.5,-9009.29,2209.83
-10402.5,-9102.17,2207.57
-10402.5,-9195.05,2231.63
-10495.4,-9287.93,2215.28
-10588.2,-9380.8,2208.96
-10681.1,-9473.68,2202.91
-10774,-9566.56,2202.65
-10866.9,-9659.44,2206.04
-10959.8,-9752.32,2206.04
-11052.6,-9845.2,2214.94
-10959.8,-9845.2,2240.73
-11052.6,-9938.08,2250.17
-11145.5,-10031,2264.13
-11238.4,-10123.8,2273.44
-11331.3,-10123.8,2275.16
-11424.1,-10216.7,2290.05
-11424.1,-10309.6,2303.88
-11424.1,-10402.5,2302.22
-11424.1,-10495.4,2309.86
-11517,-10588.2,2308.73
-11609.9,-10588.2,2298.36
-11702.8,-10588.2,2300.36
-11795.7,-10588.2,2293.64
-11888.5,-10588.2,2311.26
-11981.4,-10588.2,2307.93
-12074.3,-10681.1,2321.63
-12167.2,-10681.1,2318.97
-12260.1,-10774,2332.79
-12167.2,-10866.9,2326.88
-12167.2,-10959.8,2330.53
-12167.2,-11052.6,2348.81
-12167.2,-11145.5,2353.4
-12167.2,-11238.4,2362.9
-12167.2,-11331.3,2366.96
-12074.3,-11424.1,2387.43
-11981.4,-11517,2398.4
-11888.5,-11609.9,2421.79
-11795.7,-11702.8,2424.92
-11702.8,-11795.7,2435.49
-11609.9,-11888.5,2439.01
-11609.9,-11981.4,2431.83
-11609.9,-12074.3,2443.26
-11517,-12167.2,2448.18
-11517,-12260.1,2434.29
-11609.9,-12352.9,2428.04
-11702.8,-12352.9,2424.72
-11609.9,-12445.8,2417.01
-11517,-12445.8,2403.58
-11517,-12538.7,2399.39
-11424.1,-12445.8,2387.76
-11424.1,-12538.7,2376.4
-11331.3,-12445.8,2369.28
-11238.4,-12445.8,2355.79
-11145.5,-12538.7,2345.42
-11238.4,-12538.7,2341.37
-11331.3,-12631.6,2335.65
-11238.4,-12631.6,2327.28
-11145.5,-12631.6,2322.96
-11238.4,-12724.5,2304.01
-11331.3,-12817.3,2302.22
-11331.3,-12910.2,2292.38
-11424.1,-13003.1,2300.69
-11424.1,-13096,2295.11
-11424.1,-13188.9,2294.97
-11424.1,-13281.7,2302.08
-11424.1,-13374.6,2309.26
-11424.1,-13467.5,2293.38
-11424.1,-13560.4,2281.01
-11517,-13653.3,2289.12
-11609.9,-13746.1,2275.3
-11702.8,-13839,2262.07
-11795.7,-13931.9,2248.44
-11888.5,-13931.9,2254.89
-11981.4,-13931.9,2244.79
-12074.3,-14024.8,2216.01
-11981.4,-14024.8,2205.9
-12074.3,-14117.6,2191.02
-12167.2,-14210.5,2182.04
-12260.1,-14210.5,2181.44
-12352.9,-14210.5,2174.93
-12445.8,-14210.5,2166.69
-12352.9,-14303.4,2152.4
-12445.8,-14303.4,2148.81
-12538.7,-14303.4,2147.48
-12631.6,-14396.3,2143.96
-12538.7,-14489.2,2138.31
-12445.8,-14396.3,2132.99
-12352.9,-14396.3,2118.37
-12260.1,-14396.3,2109.79
-12352.9,-14489.2,2097.23
-12445.8,-14582,2091.05
-12352.9,-14582,2084.14
-12445.8,-14674.9,2078.09
-12538.7,-14767.8,2070.77
-12631.6,-14767.8,2071.97
-12724.5,-14767.8,2071.17
-12817.3,-14767.8,2065.06
-12910.2,-14767.8,2055.62
-12910.2,-14674.9,2042.99
-13003.1,-14767.8,2030.36
-13003.1,-14860.7,2024.78
-13096,-14767.8,2014.68
-13188.9,-14674.9,2007.76
-13281.7,-14767.8,2001.91
-13374.6,-14674.9,1988.35
-13374.6,-14582,1984.3
-13467.5,-14674.9,1979.12
-13467.5,-14582,1973
-13560.4,-14674.9,1965.82
-13653.3,-14582,1958.04
-13746.1,-14489.2,1957.45
-13839,-14489.2,1949.94
-13746.1,-14582,1939.23
-13839,-14582,1925.54
-13746.1,-14674.9,1921.09
-13839,-14767.8,1912.71
-13931.9,-14860.7,1909.12
-14024.8,-14953.6,1910.05
-14117.6,-15046.4,1902.94
-14210.5,-15046.4,1898.36
-14303.4,-15046.4,1890.58
-14210.5,-15139.3,1885.26
-14210.5,-15232.2,1881.21
-14303.4,-15325.1,1874.96
-14303.4,-15232.2,1867.78
-14396.3,-15325.1,1857.54
-14489.2,-15418,1851.1
-14489.2,-15325.1,1846.78
-14582,-15325.1,1842.06
-14674.9,-15418,1834.95
-14767.8,-15325.1,1828.23
-14860.7,-15325.1,1824.84
-14953.6,-15325.1,1822.38
-15046.4,-15325.1,1820.06
-15139.3,-15325.1,1818.93
-15232.2,-15325.1,1815.8
-15325.1,-15325.1,1809.89
-15325.1,-15232.2,1807.16
-15418,-15139.3,1796.53
-15510.8,-15046.4,1781.11
-15510.8,-14953.6,1788.88
-15603.7,-15046.4,1794.33
-15696.6,-15046.4,1769.14
-15789.5,-15139.3,1778.45
-15882.4,-15232.2,1754.72
-15882.4,-15139.3,1740.16
-15789.5,-15046.4,1741.42
-15789.5,-14953.6,1733.65
-15696.6,-14860.7,1723.48
-15696.6,-14953.6,1717.89
-15789.5,-14860.7,1703.34
-15789.5,-14767.8,1686.39
-15882.4,-14860.7,1674.62
-15975.2,-14953.6,1661.93
-16068.1,-15046.4,1648.24
-16068.1,-15139.3,1642.52
-16068.1,-15232.2,1650.76
-16161,-15325.1,1652.56
-16253.9,-15418,1654.68
-16346.7,-15418,1645.91
-16439.6,-15418,1640.06
-16439.6,-15510.8,1632.68
-16532.5,-15418,1621.12
-16532.5,-15510.8,1616.07
-16625.4,-15418,1598.85
-16718.3,-15418,1588.22
-16718.3,-15510.8,1581.44
-16811.1,-15603.7,1572.26
-16904,-15696.6,1571.33
-16996.9,-15696.6,1565.82
-17089.8,-15696.6,1566.08
-17182.7,-15696.6,1566.01
-17275.5,-15789.5,1565.95
-17368.4,-15882.4,1566.08
-17461.3,-15975.2,1565.28
-17554.2,-16068.1,1564.62
-17647.1,-16068.1,1563.95
-17739.9,-16161,1563.09
-17832.8,-16253.9,1564.02
-17925.7,-16253.9,1563.75
-18018.6,-16346.7,1563.49
-18111.5,-16439.6,1563.29
-18204.3,-16532.5,1563.62
-18297.2,-16625.4,1563.95
-18390.1,-16718.3,1564.75
-18483,-16811.1,1564.55
-18575.9,-16904,1563.22
-18668.7,-16996.9,1565.35
-18761.6,-17089.8,1566.08
-18854.5,-17182.7,1566.08
-18854.5,-17275.5,1566.15
-18854.5,-17368.4,1566.28
-18854.5,-17461.3,1566.08
-18854.5,-17554.2,1566.08
-18854.5,-17647.1,1566.35
-18854.5,-17739.9,1566.21
-18854.5,-17832.8,1566.35
-18854.5,-17925.7,1566.68
-18854.5,-18018.6,1566.61
-18854.5,-18111.5,1566.28
-18854.5,-18204.3,1566.15
-18854.5,-18297.2,1565.88
-18854.5,-18390.1,1566.35
-18854.5,-18483,1565.35
-18761.6,-18575.9,1570.87
-18668.7,-18668.7,1578.58
-18575.9,-18668.7,1589.21
-18668.7,-18761.6,1603.84
-18575.9,-18761.6,1613.41
-18483,-18668.7,1623.64
-18483,-18761.6,1623.58
-18575.9,-18854.5,1626.3
-18483,-18854.5,1632.08
-18575.9,-18947.4,1641.26
-18668.7,-18947.4,1644.91
-18575.9,-19040.2,1655.02
-18668.7,-19040.2,1664.12
-18761.6,-19040.2,1679.28
-18854.5,-18947.4,1677.15
-18947.4,-18854.5,1692.5
-18947.4,-18947.4,1701.34
-18854.5,-19040.2,1701.01
-18761.6,-19133.1,1705.73
-18854.5,-19133.1,1712.05
-18947.4,-19040.2,1721.09
-18947.4,-19133.1,1724.28
-19040.2,-19040.2,1732.98
-19040.2,-19133.1,1742.02
-18947.4,-19226,1749.13
-19040.2,-19226,1755.91
-19133.1,-19226,1763.62
-19226,-19133.1,1765.88
-19226,-19226,1776.79
-19318.9,-19133.1,1789.41
-19318.9,-19226,1801.51
-19226,-19318.9,1809.95
-19318.9,-19318.9,1815.34
